"","StationX","StationY","FUAId","FUAName","NO2AveGround","Dist","Pop2015","CBDX","CBDY","StationBackgrd"
"646",974890.014098,5153377.37553,4653,"Ajaccio",8.908368,4928.94606484,92858.6372241,972825.713088,5148901.53252,"Background"
"647",237455.391855,5068376.57507,4523,"Barcelona",33.065577,4934.42449396,4609369.60955,242359.051487,5068926.72714,"Background"
"648",-16326.8579076,4660461.34817,4224,"Benidorm",8.63633,4963.5504428,178519.215525,-14325.7047692,4655919.07791,"Background"
"649",-662534.64738,4494772.44549,2008,"Seville",19.969827,4969.61620245,1256010.62941,-667318.274237,4493425.59758,"Background"
"650",2129554.21534,6592403.69956,2725,"Częstochowa",18.986163,4970.18135119,410111.330893,2127987.48619,6587686.91438,"Background"
"651",257364.428823,6252643.98041,2702,"Paris",45.407695,4970.23812911,11709852.5595,261869.467193,6250544.48134,"Traffic"
"652",135453.890356,5753680.66502,2233,"Limoges",26.322486,4971.01077181,246985.045426,140302.087276,5752582.51443,"Traffic"
"653",-409346.505064,4931795.97232,3147,"Madrid",42.76016,5075.49016198,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"654",719000.34589,6651412.92246,388,"Mönchengladbach",22.356268,5080.89813906,573225.268362,715857.649211,6655405.28811,"Traffic"
"655",-176071.567295,5973822.07247,954,"Nantes",15.430717,5088.53571491,895937.404402,-172964.216558,5977851.65894,"Industrial"
"656",339091.52542,5742627.92824,3353,"Clermont-Ferrand",9.722024,5130.4042237,422420.841767,343572.462258,5745126.37827,"Background"
"657",-4692.67313439,6714248.94551,5288,"London",47.001144,5131.9674461,12598186.4483,-8741.90453642,6711096.03972,"Traffic"
"658",-528396.515557,5104308.88716,2881,"Valladolid",17.118744,5149.53599525,384061.604943,-526391.451265,5109052.0336,"Traffic"
"659",1893843.8765,6636560.12259,1711,"Wroclaw",45.566711,5158.24182387,926637.89904,1896641.24687,6640893.96358,"Traffic"
"660",856641.330281,5637920.0842,85,"Turin",56.016281,5165.40632544,1784834.15615,855070.760394,5632999.23745,"Traffic"
"661",1149002.71458,5391459.07895,2581,"Livorno",14.135376,5189.61443162,163628.650931,1147485.76422,5396422.0377,"Background"
"662",-1504655.46328,3374412.77285,821,"Arrecife",5.276677,5191.33257376,83252.1574051,-1508022.87818,3370461.76655,"Industrial"
"663",537650.208716,5738030.25778,3718,"Lyon",29.582527,5194.01613735,2056576.03624,538236.117843,5743191.12148,"Background"
"664",2009137.47312,6754877.58434,2259,"Kalisz",18.177148,5217.06195806,162365.153331,2013746.97439,6757320.99047,"Background"
"665",409968.869762,6633151.67196,657,"Ghent",20.01802,5220.43824673,899790.149447,414695.415183,6630935.20092,"Industrial"
"666",1228532.58707,6349934.49276,4454,"Nuremberg",46.407823,5235.64482803,1230838.86017,1233120.00879,6352457.89101,"Traffic"
"667",1081345.28842,5634438.68025,2094,"Piacenza",22.080789,5281.01211003,149921.950141,1078990.88071,5629711.54018,"Background"
"668",157919.054154,5399992.03715,2304,"Toulouse",17.586287,5281.26876019,1264262.56578,160769.767079,5404437.84816,"Background"
"669",-326208.409431,5357511.40409,3539,"Bilbao",20.323293,5299.96222892,973998.62326,-325433.634152,5352268.37797,"Traffic"
"670",4046726.20433,5051242.94163,4309,"Samsun",35.807419,5329.4208988,642721.036007,4044342.85456,5056009.74045,"Background"
"671",1098259.50581,5485366.65113,2168,"La Spezia",10.36647,5365.22012755,162878.831962,1094065.76639,5482020.28942,"Industrial"
"672",489349.028648,6517203.23042,1372,"Charleroi",22.330662,5368.22761353,912883.421442,494667.312749,6517933.79317,"Industrial"
"673",1028127.89265,5697141.73162,1600,"Milan",38.229084,5376.97216529,5121995.62973,1023076.9655,5695297.83233,"Background"
"674",1107051.74183,7084501.77532,3793,"Hamburg",28.565429,5382.76009443,2815387.02329,1112348.61389,7085459.50838,"Background"
"675",832527.302185,5938222.80206,805,"Bern",16.88941,5394.2731299,431996.126861,829582.901304,5933702.99166,"Background"
"676",1175.03845104,4863318.84152,4258,"Castellón de la Plana",12.364904,5438.47009614,352344.340965,-4230.14087681,4863919.6688,"Industrial"
"677",1040713.67428,5754878.702,1863,"Lecco",20.805743,5481.12609233,172671.605507,1045655.14609,5757250.32583,"Background"
"678",-39271.0673231,6300635.91388,1680,"Caen",15.262929,5487.8329026,382830.774332,-41502.3526794,6305649.66254,"Background"
"679",-973711.585969,5191421.50297,952,"Vigo",20.068128,5504.85346398,469774.848643,-971448.529082,5196439.66849,"Industrial"
"680",-336743.018123,7055187.78114,2374,"Liverpool",23.702821,5506.04095848,1676212.19285,-331723.797516,7057451.38701,"Traffic"
"681",2004239.63816,8251080.68212,1445,"Stockholm",36.204495,5576.76330405,2011040.46665,2009800.56587,8251500.64873,"Traffic"
"682",773534.205957,6316407.07748,1287,"Saarbruecken",22.899619,5600.63606083,570240.30175,778884.961792,6314752.82953,"Background"
"683",620074.367272,6553193.6715,1656,"Liège",24.750648,5639.96038482,1129391.82877,620679.915375,6558801.02958,"Background"
"684",484293.551302,6658921.16297,1160,"Antwerp",28.304347,5647.37661828,1817176.41497,489706.363529,6660531.85427,"Industrial"
"685",266487.72901,6247286.54118,2702,"Paris",33.674039,5651.77107609,11709852.5595,261869.467193,6250544.48134,"Background"
"686",-321012.015601,5348742.0246,3539,"Bilbao",24.692031,5655.60595345,973998.62326,-325433.634152,5352268.37797,"Industrial"
"687",-415438.15473,4923469.12666,3147,"Madrid",33.739535,5668.72990392,6131918.9979,-411001.745167,4926997.97476,"Background"
"688",420260.286826,6632140.20427,657,"Ghent",19.745681,5693.84136384,899790.149447,414695.415183,6630935.20092,"Background"
"689",498835.000274,6780461.23334,296,"Rotterdam [The Hague]",35.022226,5730.52126737,3494348.38435,498695.766719,6786190.06289,"Traffic"
"690",1124950.24616,7236266.28242,3942,"Kiel",14.365098,5750.71587588,376866.910269,1127936.66771,7231351.81201,"Background"
"691",-497100.525722,4401477.67979,2822,"Málaga",16.045186,5772.7917157,1053431.72106,-491470.982393,4400199.64767,"Background"
"692",1236785.1462,5797085.57315,2891,"Trento",44.465777,5791.46481147,180846.541984,1238024.32607,5791428.23297,"Traffic"
"693",-413952.658464,4922004.33106,3147,"Madrid",52.53344,5800.37642649,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"694",1495114.715,6889112.94129,4946,"Berlin",24.153274,5821.76023256,4290482.74447,1492640.76454,6894382.89967,"Background"
"695",2594965.53294,5271312.32584,15,"Sofia",24.705178,5828.480272,1423934.91426,2597273.6769,5265960.34922,"Background"
"696",1487682.35788,6891298.4666,4946,"Berlin",49.578454,5839.47976872,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"697",4040517.91633,5060454.25359,4309,"Samsun",44.647935,5863.77434038,642721.036007,4044342.85456,5056009.74045,"Background"
"698",-173683.786481,6874886.1711,4328,"Coventry",20.405467,5871.93218342,583972.032507,-167867.135437,6874082.33144,"Background"
"699",-334757.189726,7133291.05082,2574,"Blackpool",12.463386,5879.43504106,287836.223884,-340049.874698,7135851.37154,"Background"
"700",543930.854387,5741710.43798,3718,"Lyon",34.352761,5884.08429008,2056576.03624,538236.117843,5743191.12148,"Traffic"
"701",-1018449.6648,4685725.9594,310,"Lisbon",40.535722,5888.38289302,2559898.92507,-1017305.48708,4679949.80926,"Traffic"
"702",447566.246626,6312983.79555,3495,"Reims",16.960166,5896.77772799,291747.53174,448811.455409,6318747.60008,"Background"
"703",-691747.664751,7046487.61715,415,"Dublin",26.962675,5922.67979197,1596285.053,-697658.722259,7046858.47434,"Traffic"
"704",1494431.32465,6888736.34421,4946,"Berlin",46.437879,5923.6554652,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"705",1648028.28825,4962528.73454,4498,"Salerno",16.616916,5941.56066408,379125.534845,1642646.53012,4965046.43638,"Background"
"706",1558236.12864,6565432.3784,227,"Ústí nad Labem",33.524533,5945.33831744,274487.509182,1562628.45949,6561425.57451,"Traffic"
"707",2044237.73308,5442011.62823,798,"Sarajevo",35.010381,5964.2076053,456555.478624,2050087.57223,5443174.01985,"Background"
"708",1227275.1221,6353659.05016,4454,"Nuremberg",27.088709,5967.03307537,1230838.86017,1233120.00879,6352457.89101,"Background"
"709",-665733.969545,4499194.30566,2008,"Seville",20.547541,5982.30843984,1256010.62941,-667318.274237,4493425.59758,"Industrial"
"710",1829531.5021,5395776.86273,556,"Split",17.439971,5988.60908559,289206.826691,1829969.97704,5389804.32738,"Traffic"
"711",261229.775501,6256499.33232,2702,"Paris",36.314501,5989.11142448,11709852.5595,261869.467193,6250544.48134,"Background"
"712",-175142.628408,5983431.75722,954,"Nantes",14.183512,5990.23997872,895937.404402,-172964.216558,5977851.65894,"Background"
"713",1115557.88676,7080379.89202,3793,"Hamburg",32.326915,6008.48855528,2815387.02329,1112348.61389,7085459.50838,"Industrial"
"714",2072799.42011,7242508.09689,2037,"Gdansk",17.856977,6053.78346813,973301.498423,2075113.16626,7236913.91482,"Background"
"715",604342.383568,6700439.79572,2254,"Eindhoven",27.822403,6069.5494289,801180.710347,610130.634228,6698613.43744,"Traffic"
"716",493269.020168,6788932.92468,296,"Rotterdam [The Hague]",32.690158,6080.53196093,3494348.38435,498695.766719,6786190.06289,"Traffic"
"717",1190666.14908,7139061.80573,4221,"Lübeck",13.651961,6084.80388363,329526.717566,1189502.1926,7145034.24607,"Background"
"718",1821344.63383,6135910.1415,790,"Vienna",26.878035,6098.12892388,2381082.92866,1820903.27699,6141992.27768,"Background"
"719",2689090.1699,7747034.17188,279,"Riga",24.637477,6103.60438118,788480.592501,2683495.17562,7749473.43928,"Background"
"720",-14013.8993765,6714206.00704,5288,"London",36.389406,6120.93345212,12598186.4483,-8741.90453642,6711096.03972,"Background"
"721",-604773.189997,4324686.52548,2302,"Algeciras",19.965581,6122.83058165,229333.386168,-606441.868754,4318795.46738,"Industrial"
"722",2653392.95917,7339310.56985,435,"Kaunas",9.273612,6135.79665722,380292.999653,2658966.86709,7341875.63342,"Background"
"723",1494283.92114,6406300.17211,43,"Pilsen",12.595992,6182.60914943,311181.289322,1489207.16473,6402771.54628,"Background"
"724",413676.516073,6637044.42479,657,"Ghent",23.472898,6193.6073245,899790.149447,414695.415183,6630935.20092,"Industrial"
"725",858152.715008,6208744.78322,4558,"Strasbourg",19.081238,6203.56056901,735028.648608,862814.714683,6204652.11627,"Background"
"726",488042.647087,6654549.03856,1160,"Antwerp",35.891304,6209.83383185,1817176.41497,489706.363529,6660531.85427,"Traffic"
"727",-14686.4917398,6709266.01607,5288,"London",31.647785,6219.89578515,12598186.4483,-8741.90453642,6711096.03972,"Background"
"728",550352.124404,6870749.39057,1427,"Amsterdam",21.517325,6225.72026776,1929349.97444,545463.536202,6866894.35513,"Background"
"729",609227.416782,6704806.49942,2254,"Eindhoven",22.687332,6258.57958669,801180.710347,610130.634228,6698613.43744,"Traffic"
"730",930144.254218,6279714.591,2988,"Karlsruhe",21.78337,6294.41317765,794086.12763,935450.819031,6276329.32777,"Background"
"731",-132342.287949,6977335.50171,4767,"Nottingham",34.133225,6294.82505263,1562399.05848,-127435.985843,6973391.76971,"Traffic"
"732",1256364.12956,5543147.20386,3157,"Bologna",23.002046,6328.49813897,648242.229402,1262620.31271,5542193.23264,"Background"
"733",2777641.70788,8443603.55208,687,"Helsinki",31.637077,6347.07374076,1409994.0356,2777744.5899,8437257.31222,"Traffic"
"734",-417355.32349,4927164.56438,3147,"Madrid",19.658097,6355.76192191,6131918.9979,-411001.745167,4926997.97476,"Background"
"735",1887925.01918,6872443.29368,1529,"Poznan",21.497762,6375.54766425,956862.034199,1885221.66257,6878217.32789,"Background"
"736",1820861.70515,6148378.81621,790,"Vienna",18.530227,6386.67383018,2381082.92866,1820903.27699,6141992.27768,"Background"
"737",2004200.4537,8248413.38576,1445,"Stockholm",29.291419,6394.72039752,2011040.46665,2009800.56587,8251500.64873,"Traffic"
"738",138003.186734,5035889.03538,4358,"Tarragona",17.076256,6437.37756998,408753.908017,139600.207885,5029652.90249,"Traffic"
"739",300529.229295,4800171.47441,4589,"Palma de Mallorca",19.254446,6471.39166364,567248.51172,295016.324156,4803560.69069,"Industrial"
"740",1392266.63746,5150915.22711,3881,"Rome",28.388376,6491.09012987,3501925.08293,1389648.26914,5144975.66497,"Background"
"741",1588096.22449,5885626.63817,511,"Klagenfurt",19.944282,6517.78241549,152986.5157,1592602.31316,5880917.42884,"Traffic"
"742",3710463.97954,4181145.42034,226,"Nicosia",19.698486,6567.79055731,223024.600529,3713596.93421,4186917.80874,"Background"
"743",255288.988236,6250665.86564,2702,"Paris",33.671236,6581.59839642,11709852.5595,261869.467193,6250544.48134,"Background"
"744",539344.183011,6869330.76653,1427,"Amsterdam",45.088506,6586.54567936,1929349.97444,545463.536202,6866894.35513,"Traffic"
"745",3049190.24358,5495949.04956,2599,"Călărași",8.626756,6606.85773327,451698.635173,3042639.21155,5495091.99154,"Background"
"746",3222218.35827,5020851.70057,1637,"Istanbul",31.41958,6616.35482083,14921594.9868,3223281.459,5014321.31253,"Background"
"747",1781832.02795,5742761.52626,410,"Zagreb",23.296551,6658.10679446,1032621.7052,1778539.2587,5748548.41288,"Background"
"748",1095260.11345,5475463.53092,2168,"La Spezia",12.03591,6664.64904755,162878.831962,1094065.76639,5482020.28942,"Industrial"
"749",1878771.21745,6876484.25928,1529,"Poznan",23.50086,6679.20422304,956862.034199,1885221.66257,6878217.32789,"Background"
"750",-1019439.18376,4673600.64078,310,"Lisbon",25.358586,6698.10435195,2559898.92507,-1017305.48708,4679949.80926,"Background"
"751",1318239.17608,5680267.75695,3360,"Padua",31.630095,6763.08516218,714150.83331,1322094.24715,5685824.53191,"Background"
"752",1026405.78013,6241630.62297,3580,"Stuttgart",39.244281,6766.94959328,2234166.17672,1021685.97874,6236781.38781,"Traffic"
"753",-665127.723598,7279351.7715,242,"Belfast",48.607961,6772.4262609,947014.057843,-660151.636567,7283945.71483,"Traffic"
"754",1480793.90779,4596467.95312,4232,"Palermo",18.918879,6775.90038733,954442.567099,1487529.67275,4595731.54531,"Background"
"755",-102036.001859,6849503.50919,5067,"Northampton",12.90776,6793.80932728,315375.104913,-99581.9636309,6843168.40528,"Background"
"756",972105.468356,6469212.18024,3093,"Frankfurt am Main",23.401824,6815.82287718,3025700.46852,966436.653291,6465428.00566,"Background"
"757",218882.50537,6093122.95983,2639,"Orléans",11.847744,6837.5175244,372252.559634,212491.616183,6090692.28476,"Background"
"758",1495535.72532,6888160.51385,4946,"Berlin",48.763519,6862.86261051,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"759",1499465.85994,6893615.37355,4946,"Berlin",37.48918,6868.11644951,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"760",1385030.42528,5325511.61329,3725,"Perugia",19.492574,6876.35429802,154803.768755,1379096.99218,5328987.04421,"Traffic"
"761",-203352.21189,6575355.32007,3912,"Bournemouth",11.458954,6876.62878145,641527.698573,-209527.772648,6572330.34524,"Background"
"762",-410583.388171,4933868.62545,3147,"Madrid",39.68187,6883.37587817,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"763",1593507.58615,6152634.66447,361,"Linz",29.006813,6890.57457101,417919.471337,1589961.85331,6158542.9465,"Background"
"764",369858.375759,6588612.15392,514,"Kortrijk",18.899753,6906.62357353,647512.878804,363361.28975,6590955.08426,"Background"
"765",132690.103249,5029449.06958,4358,"Tarragona",21.022004,6913.1102939,408753.908017,139600.207885,5029652.90249,"Industrial"
"766",235457.383771,5069664.66061,4523,"Barcelona",28.782812,6941.00591184,4609369.60955,242359.051487,5068926.72714,"Background"
"767",268064.124319,6247411.18872,2702,"Paris",42.064927,6941.99535805,11709852.5595,261869.467193,6250544.48134,"Traffic"
"768",654046.981485,5327444.02743,4158,"Toulon",17.275275,6963.16158044,617367.860038,660389.95029,5330316.72058,"Background"
"769",2636975.55956,4582365.32952,959,"Athens",27.697469,7004.07063079,3747423.8788,2641319.33411,4576870.91162,"Background"
"770",1001009.57414,5526990.61551,1309,"Genoa",22.61073,7032.40823136,723323.349156,994374.024443,5529319.61653,"Background"
"771",-336487.87385,7052268.81785,2374,"Liverpool",17.505628,7039.562942,1676212.19285,-331723.797516,7057451.38701,"Background"
"772",1017058.17117,4759063.003,2019,"Cagliari",13.497697,7120.84008242,374105.575177,1014163.61105,4752557.01459,"Background"
"773",-459781.55699,6517770.53788,825,"Plymouth",18.816611,7137.49845084,397096.866474,-461350.270974,6510807.5629,"Traffic"
"774",545306.540654,5744337.10573,3718,"Lyon",66.296382,7162.69213547,2056576.03624,538236.117843,5743191.12148,"Traffic"
"775",2815208.02519,7306802.43571,853,"Vilnius",32.90912,7172.34442169,615156.702216,2814929.14469,7299635.51516,"Traffic"
"776",1213722.08541,6161264.17426,4520,"Augsburg",17.268428,7183.58562683,547174.873279,1213232.44048,6168431.05296,"Background"
"777",939412.826341,5507714.14737,565,"Savona",24.879858,7189.74105004,123482.163662,944122.864785,5513146.26613,"Traffic"
"778",1877495.94136,5023697.51933,5004,"Bari",16.810077,7203.57848322,605823.063428,1877711.12225,5030897.88322,"Background"
"779",-141936.692222,7285650.1134,4740,"Middlesbrough",17.283684,7211.12804824,639462.048533,-137425.024418,7280024.70485,"Industrial"
"780",-427590.409281,5376247.41322,3249,"Santander",14.183699,7224.39821891,287547.777817,-424124.840203,5382586.32169,"Industrial"
"781",691433.18719,5811749.85421,29,"Geneva",18.686322,7239.89103152,543996.661167,684241.947781,5812587.76704,"Background"
"782",-46506.8086211,4794910.06693,4156,"Valencia",20.80834,7255.40871542,1888705.41237,-42010.7954974,4789215.61159,"Traffic"
"783",1498930.30187,6890745.30963,4946,"Berlin",36.861094,7265.69618994,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"784",477416.570007,6596179.7076,1269,"Brussels",21.397256,7288.77874828,2269665.21302,484429.520186,6594193.54914,"Background"
"785",972776.724885,6469057.45011,3093,"Frankfurt am Main",51.762194,7305.43460943,3025700.46852,966436.653291,6465428.00566,"Traffic"
"786",122320.639471,6343096.54154,2159,"Rouen",15.203351,7311.79751498,671639.45266,122436.592842,6350407.41958,"Background"
"787",1920661.85503,4941960.05674,5028,"Taranto",10.366265,7345.65272497,256656.918766,1918314.12957,4934999.68325,"Industrial"
"788",268589.552316,6247521.96927,2702,"Paris",67.350698,7368.52246205,11709852.5595,261869.467193,6250544.48134,"Traffic"
"789",760662.778514,6663991.49593,815,"Dusseldorf",48.826347,7369.27432628,1003149.10566,753797.469321,6661313.11325,"Traffic"
"790",-404769.913668,5211460.82025,3351,"Burgos",7.868655,7373.2895812,176894.877093,-412111.434606,5212144.53771,"Background"
"791",1917509.39837,4927651.49099,5028,"Taranto",10.003169,7392.12566142,256656.918766,1918314.12957,4934999.68325,"Background"
"792",2081798.15379,7240119.04054,2037,"Gdansk",17.030523,7413.62860934,973301.498423,2075113.16626,7236913.91482,"Background"
"793",487910.824026,6600746.38164,1269,"Brussels",36.896854,7420.18127807,2269665.21302,484429.520186,6594193.54914,"Industrial"
"794",-103156.060726,4519482.28916,3946,"Cartagena",25.634942,7422.92082692,188603.140773,-109733.188131,4522923.38618,"Industrial"
"795",2438026.61016,5958019.68306,469,"Oradea",33.629791,7446.42278962,221879.602258,2440971.84175,5951180.47088,"Industrial"
"796",1814681.69229,6146101.72449,790,"Vienna",13.488339,7456.25034877,2381082.92866,1820903.27699,6141992.27768,"Background"
"797",249334.063396,6423600.78329,2824,"Amiens",13.15115,7543.02440823,235277.826776,255517.648498,6427920.56251,"Background"
"798",492521.844518,6667590.27478,1160,"Antwerp",32.287938,7599.22583527,1817176.41497,489706.363529,6660531.85427,"Industrial"
"799",-692982.754502,4372802.51486,1587,"Cádiz",12.181423,7611.11386062,260053.159032,-700536.894637,4373732.04217,"Background"
"800",973638.449063,6468009.49409,3093,"Frankfurt am Main",29.368728,7650.48657641,3025700.46852,966436.653291,6465428.00566,"Background"
"801",1396936.04482,5147549.28339,3881,"Rome",49.729197,7728.85412812,3501925.08293,1389648.26914,5144975.66497,"Traffic"
"802",497447.037093,6659849.84044,1160,"Antwerp",24.182608,7770.66085277,1817176.41497,489706.363529,6660531.85427,"Traffic"
"803",-526819.490179,5101248.43817,2881,"Valladolid",13.291057,7815.32590152,384061.604943,-526391.451265,5109052.0336,"Industrial"
"804",-645964.741175,5373285.29176,2231,"Oviedo",18.944303,7824.79928526,291202.550683,-650627.042968,5367001.15094,"Industrial"
"805",536354.672483,5735595.82569,3718,"Lyon",60.567478,7824.85493669,2056576.03624,538236.117843,5743191.12148,"Traffic"
"806",351212.993453,5743408.26829,3353,"Clermont-Ferrand",12.532175,7831.32293072,422420.841767,343572.462258,5745126.37827,"Background"
"807",-72357.6690156,5596586.0541,1397,"Bordeaux",23.967244,7845.53926367,1045640.52873,-64531.6414538,5596033.08128,"Traffic"
"808",-2434936.97443,9385114.3214,83,"Reykjavik",8.95871,7886.13796111,209401.634447,-2442607.88864,9386944.14301,"Background"
"809",614083.368352,6554467.11208,1656,"Liège",24.157592,7892.8621883,1129391.82877,620679.915375,6558801.02958,"Industrial"
"810",-964366.982634,5039831.87203,1003,"Porto",35.505037,7910.96929723,1594480.22563,-958545.42259,5034475.29907,"Traffic"
"811",-49784.5498018,4790822.79735,4156,"Valencia",23.47644,7938.15482668,1888705.41237,-42010.7954974,4789215.61159,"Traffic"
"812",1112145.05382,7077509.49325,3793,"Hamburg",24.750651,7952.62077993,2815387.02329,1112348.61389,7085459.50838,"Background"
"813",2908476.43827,5534555.45425,2114,"Bucharest",59.329509,7957.3680288,2230363.0964,2900521.91097,5534342.84809,"Traffic"
"814",236431.466496,5074252.83189,4523,"Barcelona",12.185862,7968.9180968,4609369.60955,242359.051487,5068926.72714,"Background"
"815",-1025283.45702,4679503.01449,310,"Lisbon",21.180207,7990.47119575,2559898.92507,-1017305.48708,4679949.80926,"Background"
"816",1486040.17275,6898916.1543,4946,"Berlin",27.066341,8007.38468656,4290482.74447,1492640.76454,6894382.89967,"Background"
"817",1892396.05521,6881781.60983,1529,"Poznan",17.65259,8010.99341534,956862.034199,1885221.66257,6878217.32789,"Background"
"818",3231035.97513,5016332.35169,1637,"Istanbul",42.17262,8011.0423113,14921594.9868,3223281.459,5014321.31253,"Traffic"
"819",936351.540344,5511035.39582,565,"Savona",16.364928,8052.90363986,123482.163662,944122.864785,5513146.26613,"Industrial"
"820",683058.844536,6216851.17469,4192,"Nancy",14.554986,8060.44630794,396605.383316,688364.576329,6222919.12367,"Background"
"821",1124017.61147,5477572.40855,2381,"Massa",15.433913,8099.88835908,190477.881069,1128914.33267,5471120.25287,"Background"
"822",1027450.51355,6242480.80693,3580,"Stuttgart",27.073499,8106.37032716,2234166.17672,1021685.97874,6236781.38781,"Background"
"823",745681.624082,6661621.59653,815,"Dusseldorf",42.705296,8121.70584775,1003149.10566,753797.469321,6661313.11325,"Traffic"
"824",2174045.83282,6756495.46515,2787,"Lodz",18.611019,8123.79108902,1064394.02438,2166004.43949,6757649.57735,"Background"
"825",247379.160111,5075324.80613,4523,"Barcelona",40.120636,8132.45998201,4609369.60955,242359.051487,5068926.72714,"Industrial"
"826",493108.274824,5697688.99563,3628,"Saint-Étienne",14.093334,8142.06361726,453895.034311,488395.13224,5691049.7572,"Background"
"827",483360.863172,6665654.47982,1160,"Antwerp",32.895771,8155.16200368,1817176.41497,489706.363529,6660531.85427,"Industrial"
"828",2590226.77353,5261845.87955,15,"Sofia",33.045109,8160.12915164,1423934.91426,2597273.6769,5265960.34922,"Traffic"
"829",1498346.43114,6900226.28919,4946,"Berlin",44.61693,8166.99653684,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"830",-605106.035274,4326862.87921,2302,"Algeciras",15.056157,8177.26022095,229333.386168,-606441.868754,4318795.46738,"Industrial"
"831",1610523.40865,6467463.7008,535,"Prague",20.756887,8214.33217934,2005911.337,1605004.71769,6461379.35176,"Background"
"832",1589549.93335,5224312.1258,4299,"Pescara",7.792237,8253.99008028,402707.437457,1582365.35785,5228375.40368,"Background"
"833",1388122.88073,5153118.43993,3881,"Rome",50.676181,8284.41873945,3501925.08293,1389648.26914,5144975.66497,"Traffic"
"834",851488.351052,5625448.63366,85,"Turin",34.503889,8357.34852015,1784834.15615,855070.760394,5632999.23745,"Background"
"835",744756.113836,6408956.10454,945,"Trier",18.665732,8359.41669973,177589.992508,738450.761568,6403467.71859,"Industrial"
"836",322826.5233,6524425.39173,2993,"Lens",17.15207,8365.43700484,951274.807383,315250.975982,6520876.92458,"Background"
"837",-331424.840769,5358156.89769,3539,"Bilbao",25.773372,8400.54886424,973998.62326,-325433.634152,5352268.37797,"Traffic"
"838",957209.584654,7091997.90324,2501,"Bremerhaven",34.077458,8419.09567864,200116.810925,955185.795719,7083825.66668,"Traffic"
"839",492673.422938,6595986.95126,1269,"Brussels",30.522963,8436.71877856,2269665.21302,484429.520186,6594193.54914,"Traffic"
"840",2220733.56122,6448107.4461,3171,"Krakow",31.943091,8467.12821684,1284334.3974,2219370.56961,6456464.15084,"Background"
"841",-2435074.89928,9382878.79839,83,"Reykjavik",23.805423,8559.9623584,209401.634447,-2442607.88864,9386944.14301,"Traffic"
"842",-770360.932552,4466988.8499,1395,"Huelva",10.149481,8577.04001426,178169.542243,-773625.933596,4474920.14132,"Industrial"
"843",72778.0114129,5998426.86243,2085,"Tours",13.426515,8602.84761148,445493.457681,76745.7572961,6006060.07798,"Background"
"844",2806457.25901,7301183.52321,853,"Vilnius",14.475936,8612.15280275,615156.702216,2814929.14469,7299635.51516,"Background"
"845",1829485.73742,6140703.5138,790,"Vienna",32.560253,8678.68304358,2381082.92866,1820903.27699,6141992.27768,"Traffic"
"846",-611024.8926,4326192.54864,2302,"Algeciras",12.969265,8701.77675765,229333.386168,-606441.868754,4318795.46738,"Industrial"
"847",990898.090833,5537339.68938,1309,"Genoa",50.987853,8740.92003055,723323.349156,994374.024443,5529319.61653,"Traffic"
"848",489960.382263,6785873.86105,296,"Rotterdam [The Hague]",29.431964,8741.1054906,3494348.38435,498695.766719,6786190.06289,"Background"
"849",265463.589695,6258570.93794,2702,"Paris",33.339995,8794.41425628,11709852.5595,261869.467193,6250544.48134,"Background"
"850",-332522.450949,5357502.22678,3539,"Bilbao",23.926373,8811.61148414,973998.62326,-325433.634152,5352268.37797,"Background"
"851",485199.799576,6585401.91681,1269,"Brussels",18.251577,8825.3118565,2269665.21302,484429.520186,6594193.54914,"Background"
"852",-1024974.21148,4684338.3778,310,"Lisbon",32.73703,8835.65887489,2559898.92507,-1017305.48708,4679949.80926,"Background"
"853",353437.624608,6664900.02985,202,"Bruges",16.373016,8845.13389175,300461.355822,359237.320877,6658221.71294,"Industrial"
"854",3227648.52303,5022075.62225,1637,"Istanbul",66.061326,8899.47006713,14921594.9868,3223281.459,5014321.31253,"Traffic"
"855",2604894.34096,5261347.94119,15,"Sofia",25.411823,8907.79594235,1423934.91426,2597273.6769,5265960.34922,"Background"
"856",1270866.7215,5538812.51456,3157,"Bologna",24.622031,8912.49194492,648242.229402,1262620.31271,5542193.23264,"Traffic"
"857",1485978.83571,6888448.05827,4946,"Berlin",24.661445,8922.08709771,4290482.74447,1492640.76454,6894382.89967,"Background"
"858",2017665.77063,4924727.36912,5071,"Lecce",11.792166,8950.97577281,165010.764554,2022885.54168,4917455.92102,"Background"
"859",1483744.43089,6895418.26035,4946,"Berlin",46.751818,8956.37896417,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"860",1368941.5306,6677721.26351,4788,"Leipzig",16.053161,8968.76042699,698928.926282,1377287.51797,6681005.03549,"Background"
"861",-235095.409967,6979379.92938,3719,"Stoke-on-Trent",53.059584,8994.11919318,547739.198782,-242858.717855,6983921.43031,"Traffic"
